"customer_key","customer_number","customer_name","age","age_group","customer_group","total_orders","total_sales","total_quantity","total_products","last_order","lifespan_month","recency","avg_order_value","avg_monthly_spend"
14610,AW00025609,Jaime Ruiz,67,Above 50,NEW,1,565,3,3,"2012-12-31",0,147,565.0000,565
14611,AW00025610,Brittney Zhao,46,"40-49",NEW,1,575,2,2,"2013-12-25",0,136,575.0000,575
14612,AW00025611,Deanna Rodriguez,45,"40-49",NEW,1,564,2,2,"2013-01-09",0,147,564.0000,564
14613,AW00025612,Clinton Rubio,51,Above 50,NEW,1,575,2,2,"2013-02-07",0,146,575.0000,575
14614,AW00025613,Erik Ruiz,50,Above 50,NEW,1,1250,2,2,"2013-08-23",0,140,1250.0000,1250
14615,AW00025614,Deanna Subram,51,Above 50,NEW,1,1229,3,3,"2013-08-22",0,140,1229.0000,1229
14616,AW00025615,Destiny Hall,51,Above 50,NEW,1,575,2,2,"2013-02-16",0,146,575.0000,575
14617,AW00025616,J├®sus Rubio,51,Above 50,NEW,1,540,1,1,"2013-02-10",0,146,540.0000,540
14618,AW00025617,Leonard Shan,46,"40-49",NEW,1,1250,2,2,"2013-08-21",0,140,1250.0000,1250
14619,AW00025618,Albert Hernandez,51,Above 50,NEW,1,2398,3,3,"2013-01-01",0,147,2398.0000,2398
14620,AW00025619,Rafael Raji,40,"40-49",NEW,1,1274,3,3,"2013-08-30",0,140,1274.0000,1274
14621,AW00025620,Alejandro Lu,51,Above 50,NEW,1,40,2,2,"2013-04-10",0,144,40.0000,40
14622,AW00025621,Brandon Flores,51,Above 50,NEW,1,90,3,3,"2013-09-29",0,139,90.0000,90
14623,AW00025622,Mary Hill,46,"40-49",NEW,1,2398,3,3,"2013-06-15",0,142,2398.0000,2398
14624,AW00025623,Maria Oliver,46,"40-49",NEW,1,2398,3,3,"2013-06-23",0,142,2398.0000,2398
14625,AW00025624,Mary Scott,51,Above 50,NEW,1,39,3,3,"2013-05-14",0,143,39.0000,39
14626,AW00025625,Krystal Cai,55,Above 50,NEW,1,2433,4,4,"2012-12-31",0,147,2433.0000,2433
14627,AW00025626,Janet Diaz,49,"40-49",NEW,1,549,2,2,"2013-02-07",0,146,549.0000,549
14628,AW00025627,Joe Carlson,55,Above 50,NEW,1,48,3,3,"2013-02-09",0,146,48.0000,48
14629,AW00025628,Jessie Dominguez,49,"40-49",NEW,1,6,2,2,"2013-04-03",0,144,6.0000,6
14630,AW00025629,Micheal Serrano,50,Above 50,NEW,1,23,2,2,"2013-04-22",0,144,23.0000,23
14631,AW00025630,Mandy Zeng,56,Above 50,NEW,1,40,2,2,"2013-04-02",0,144,40.0000,40
14632,AW00025631,Julie Deng,50,Above 50,NEW,1,39,2,2,"2013-09-08",0,139,39.0000,39
14633,AW00025632,Lee Moreno,87,Above 50,NEW,1,54,2,2,"2013-03-06",0,145,54.0000,54
14634,AW00025633,Tara Sutton,86,Above 50,NEW,1,110,4,4,"2013-07-17",0,141,110.0000,110
14635,AW00025634,Lydia Arun,47,"40-49",NEW,1,1751,2,2,"2013-09-29",0,139,1751.0000,1751
14636,AW00025635,Warren Zhao,53,Above 50,NEW,1,1755,2,2,"2013-08-31",0,139,1755.0000,1755
14637,AW00025636,Tommy Raji,48,"40-49",NEW,1,1174,2,2,"2013-12-10",0,136,1174.0000,1174
14638,AW00025637,Raquel Moreno,48,"40-49",NEW,1,2511,3,3,"2013-08-02",0,140,2511.0000,2511
14639,AW00025638,Dale Tang,54,Above 50,NEW,1,40,2,2,"2013-03-30",0,145,40.0000,40
14640,AW00025639,Russell Lal,54,Above 50,NEW,1,1229,3,3,"2013-10-17",0,138,1229.0000,1229
14641,AW00025640,Candice Zhao,42,"40-49",NEW,1,2428,3,3,"2013-02-17",0,146,2428.0000,2428
14642,AW00025641,Dana Schmidt,54,Above 50,NEW,1,561,2,2,"2012-12-30",0,148,561.0000,561
14643,AW00025642,Jon Rai,54,Above 50,NEW,1,584,3,3,"2013-02-24",0,146,584.0000,584
14644,AW00025643,Sergio Arun,44,"40-49",NEW,1,40,2,2,"2013-05-29",0,143,40.0000,40
14645,AW00025644,Andrew Lewis,49,"40-49",NEW,1,19,3,3,"2013-10-01",0,138,19.0000,19
14646,AW00025645,Tommy Shen,44,"40-49",NEW,1,21,1,1,"2013-02-08",0,146,21.0000,21
14647,AW00025646,Randall Torres,44,"40-49",NEW,1,540,1,1,"2013-02-17",0,146,540.0000,540
14648,AW00025647,Kaitlyn Hernandez,50,Above 50,NEW,1,563,3,3,"2013-03-24",0,145,563.0000,563
14649,AW00025648,Michele Carlson,45,"40-49",NEW,1,5,1,1,"2013-06-28",0,142,5.0000,5
14650,AW00025649,Trinity Morgan,55,Above 50,NEW,1,1265,2,2,"2013-11-26",0,137,1265.0000,1265
14651,AW00025650,Jillian Srini,50,Above 50,NEW,1,60,3,3,"2013-09-23",0,139,60.0000,60
14652,AW00025651,Alvin Yuan,56,Above 50,NEW,1,1786,3,3,"2013-09-20",0,139,1786.0000,1786
14653,AW00025652,Rachael Sara,41,"40-49",NEW,1,40,2,2,"2013-09-02",0,139,40.0000,40
14654,AW00025653,Alan Gao,42,"40-49",NEW,1,30,2,2,"2013-05-14",0,143,30.0000,30
14655,AW00025654,Carla Malhotra,40,"40-49",NEW,1,40,2,2,"2014-01-17",0,135,40.0000,40
14656,AW00025655,Virginia Arun,51,Above 50,NEW,1,571,4,4,"2013-03-21",0,145,571.0000,571
14657,AW00025656,Brenda Sanchez,56,Above 50,NEW,1,540,1,1,"2013-04-17",0,144,540.0000,540
14658,AW00025657,Tammy Gonzalez,57,Above 50,NEW,1,609,5,5,"2013-04-21",0,144,609.0000,609
14659,AW00025658,Ricky Dominguez,57,Above 50,NEW,1,1736,2,2,"2013-08-29",0,140,1736.0000,1736
14660,AW00025659,Lee Navarro,57,Above 50,NEW,1,567,4,4,"2013-04-17",0,144,567.0000,567
14661,AW00025660,Warren Pal,57,Above 50,NEW,1,1736,2,2,"2013-11-18",0,137,1736.0000,1736
14662,AW00025661,Manuel Sai,57,Above 50,NEW,1,1736,2,2,"2013-11-10",0,137,1736.0000,1736
14663,AW00025662,Andre Kapoor,41,"40-49",NEW,1,95,3,3,"2013-09-15",0,139,95.0000,95
14664,AW00025663,Masato Kawai,41,"40-49",NEW,1,95,3,3,"2013-08-13",0,140,95.0000,95
14665,AW00025664,Jon Hu,41,"40-49",NEW,1,27,3,3,"2013-10-19",0,138,27.0000,27
14666,AW00025665,Theresa Romero,42,"40-49",NEW,1,5,1,1,"2013-04-29",0,144,5.0000,5
14667,AW00025666,Micheal Munoz,41,"40-49",NEW,1,40,2,2,"2013-06-03",0,142,40.0000,40
14668,AW00025667,Jaclyn Gao,42,"40-49",NEW,1,23,2,2,"2013-04-28",0,144,23.0000,23
14669,AW00025668,Carolyn Lopez,42,"40-49",NEW,1,89,3,3,"2013-08-22",0,140,89.0000,89
14670,AW00025669,Stacy Ortega,41,"40-49",NEW,1,39,2,2,"2013-04-02",0,144,39.0000,39
14671,AW00025670,Ariana Brooks,43,"40-49",NEW,1,49,3,3,"2013-11-24",0,137,49.0000,49
14672,AW00025671,Brett Arun,42,"40-49",NEW,1,30,2,2,"2013-03-13",0,145,30.0000,30
14673,AW00025672,Janelle Subram,44,"40-49",NEW,1,7,2,2,"2013-02-15",0,146,7.0000,7
14674,AW00025673,Isaiah Turner,43,"40-49",NEW,1,7,2,2,"2013-09-22",0,139,7.0000,7
14675,AW00025674,Reginald Navarro,43,"40-49",NEW,1,2419,2,2,"2013-03-07",0,145,2419.0000,2419
14676,AW00025675,Joe Blanco,43,"40-49",NEW,1,549,2,2,"2013-02-15",0,146,549.0000,549
14677,AW00025676,Mackenzie Scott,43,"40-49",NEW,1,67,3,3,"2013-05-13",0,143,67.0000,67
14678,AW00025677,Veronica Lopez,45,"40-49",NEW,1,60,2,2,"2013-06-21",0,142,60.0000,60
14679,AW00025678,Erica Yang,44,"40-49",NEW,1,60,3,3,"2014-01-19",0,135,60.0000,60
14680,AW00025679,Meredith Rodriguez,44,"40-49",NEW,1,40,2,2,"2013-09-06",0,139,40.0000,40
14681,AW00025680,Manuel Subram,44,"40-49",NEW,1,27,3,3,"2013-06-15",0,142,27.0000,27
14682,AW00025681,Melinda Serrano,44,"40-49",NEW,1,2398,3,3,"2013-02-28",0,146,2398.0000,2398
14683,AW00025682,Cheryl Ramos,40,"40-49",NEW,1,39,2,2,"2013-05-27",0,143,39.0000,39
14684,AW00025683,Ebony Ruiz,49,"40-49",NEW,1,1251,4,4,"2013-11-15",0,137,1251.0000,1251
14685,AW00025684,Jermaine Sanchez,57,Above 50,NEW,1,23,2,2,"2013-10-10",0,138,23.0000,23
14686,AW00025685,Barbara Liu,56,Above 50,NEW,1,21,1,1,"2013-07-31",0,140,21.0000,21
14687,AW00025686,Naomi Hernandez,40,"40-49",NEW,1,6,2,2,"2013-03-20",0,145,6.0000,6
14688,AW00025687,Jade Cook,58,Above 50,NEW,1,13,2,2,"2013-12-06",0,136,13.0000,13
14689,AW00025688,Patrick Morris,58,Above 50,NEW,1,69,3,3,"2013-08-29",0,140,69.0000,69
14690,AW00025689,Andrea Campbell,57,Above 50,NEW,1,6,2,2,"2013-07-10",0,141,6.0000,6
14691,AW00025690,Theodore Alvarez,52,Above 50,NEW,1,39,2,2,"2013-05-06",0,143,39.0000,39
14692,AW00025691,Mitchell Black,58,Above 50,NEW,1,27,3,3,"2013-03-02",0,145,27.0000,27
14693,AW00025692,Kelvin Yuan,84,Above 50,NEW,1,67,3,3,"2013-03-09",0,145,67.0000,67
14694,AW00025693,Brandy Subram,57,Above 50,NEW,1,1237,4,4,"2013-12-13",0,136,1237.0000,1237
14695,AW00025694,Dawn Raje,46,"40-49",NEW,1,1224,2,2,"2013-12-01",0,136,1224.0000,1224
14696,AW00025695,Kristine Blanco,61,Above 50,NEW,1,34,2,2,"2013-06-06",0,142,34.0000,34
14697,AW00025696,Damien Luo,62,Above 50,NEW,1,43,3,3,"2013-09-28",0,139,43.0000,43
14698,AW00025697,Miguel Harris,63,Above 50,NEW,1,69,3,3,"2013-02-04",0,146,69.0000,69
14699,AW00025698,Ariana Murphy,63,Above 50,NEW,1,69,3,3,"2013-09-05",0,139,69.0000,69
14700,AW00025699,Marcus Kelly,63,Above 50,NEW,1,48,3,3,"2013-06-06",0,142,48.0000,48
14701,AW00025700,Faith Coleman,65,Above 50,NEW,1,1269,2,2,"2013-12-14",0,136,1269.0000,1269
14702,AW00025701,Francisco Garcia,79,Above 50,NEW,1,600,4,4,"2013-02-11",0,146,600.0000,600
14703,AW00025702,Evelyn Lopez,77,Above 50,NEW,1,2419,2,2,"2013-03-29",0,145,2419.0000,2419
14704,AW00025703,Summer Rana,77,Above 50,NEW,1,608,4,4,"2013-02-26",0,146,608.0000,608
14705,AW00025704,Seth Murphy,39,"30-39",REGULAR,2,1239,2,2,"2013-10-02",28,138,619.5000,44.2500
14706,AW00025705,Levi Prasad,40,"40-49",REGULAR,2,1274,3,3,"2013-11-26",29,137,637.0000,43.9310
14707,AW00025706,Francisco Madan,41,"40-49",REGULAR,2,1239,2,2,"2013-11-03",29,137,619.5000,42.7241
14708,AW00025707,Louis Raje,40,"40-49",REGULAR,2,1262,5,5,"2013-10-29",29,138,631.0000,43.5172
14709,AW00025708,Misty Sharma,41,"40-49",REGULAR,2,1253,4,4,"2013-11-26",30,137,626.5000,41.7667
14710,AW00025709,Savannah Lopez,40,"40-49",REGULAR,2,1308,5,5,"2013-11-21",30,137,654.0000,43.6000
14711,AW00025710,Diana Gill,39,"30-39",REGULAR,2,1239,2,2,"2013-11-28",30,137,619.5000,41.3000
14712,AW00025711,Mario Luo,40,"40-49",REGULAR,2,1274,3,3,"2013-11-27",29,137,637.0000,43.9310
14713,AW00025712,Brent He,40,"40-49",REGULAR,2,1262,5,5,"2013-11-28",28,137,631.0000,45.0714
14714,AW00025713,Latasha Gill,40,"40-49",REGULAR,2,1288,5,5,"2013-11-08",29,137,644.0000,44.4138
14715,AW00025714,Darren Gutierrez,41,"40-49",REGULAR,2,1308,5,5,"2013-11-27",29,137,654.0000,45.1034
14716,AW00025715,Tabitha Sara,41,"40-49",REGULAR,2,1274,3,3,"2013-11-26",28,137,637.0000,45.5000
14717,AW00025716,Edwin Gao,40,"40-49",REGULAR,2,1303,3,3,"2013-11-17",28,137,651.5000,46.5357
14718,AW00025717,Ernest Guo,41,"40-49",REGULAR,2,1274,3,3,"2013-11-02",28,137,637.0000,45.5000
14719,AW00025718,Terrance Martinez,42,"40-49",REGULAR,2,1274,3,3,"2013-11-11",27,137,637.0000,47.1852
14720,AW00025719,Kristine Diaz,71,Above 50,NEW,1,60,3,3,"2013-02-13",0,146,60.0000,60
14721,AW00025720,Ronald Garcia,76,Above 50,NEW,1,2433,4,4,"2013-04-01",0,144,2433.0000,2433
14722,AW00025721,April Nara,76,Above 50,NEW,1,584,3,3,"2013-03-23",0,145,584.0000,584
14723,AW00025722,Noah Mitchell,58,Above 50,NEW,1,777,2,2,"2013-01-09",0,147,777.0000,777
14724,AW00025723,Kate Nara,57,Above 50,NEW,1,777,2,2,"2013-01-06",0,147,777.0000,777
14725,AW00025724,Tabitha Fernandez,58,Above 50,NEW,1,2442,5,5,"2013-04-07",0,144,2442.0000,2442
14726,AW00025725,Chad Lal,53,Above 50,NEW,1,2419,2,2,"2013-04-05",0,144,2419.0000,2419
14727,AW00025726,Brendan Deng,57,Above 50,NEW,1,663,6,6,"2013-03-05",0,145,663.0000,663
14728,AW00025727,Cheryl Torres,57,Above 50,NEW,1,540,1,1,"2013-03-20",0,145,540.0000,540
14729,AW00025728,Nelson Romero,58,Above 50,NEW,1,575,2,2,"2013-03-08",0,145,575.0000,575
14730,AW00025729,Tabitha Kapoor,59,Above 50,NEW,1,2433,4,4,"2013-05-20",0,143,2433.0000,2433
14731,AW00025730,Isabelle Simmons,59,Above 50,NEW,1,2469,3,3,"2013-05-05",0,143,2469.0000,2469
14732,AW00025731,Colleen Tang,59,Above 50,NEW,1,549,2,2,"2013-03-25",0,145,549.0000,549
14733,AW00025732,Joanna Sanz,53,Above 50,NEW,1,639,5,5,"2013-03-07",0,145,639.0000,639
14734,AW00025733,Joanna Blanco,48,"40-49",NEW,1,77,4,4,"2013-07-31",0,140,77.0000,77
14735,AW00025734,Alvin Zheng,50,Above 50,NEW,1,2384,1,1,"2013-06-23",0,142,2384.0000,2384
14736,AW00025735,Suzanne Wu,59,Above 50,NEW,1,2407,4,4,"2013-06-02",0,142,2407.0000,2407
14737,AW00025736,Darrell Stone,48,"40-49",NEW,1,2453,4,4,"2013-06-04",0,142,2453.0000,2453
14738,AW00025737,Marshall Liu,43,"40-49",NEW,1,1765,4,4,"2013-09-10",0,139,1765.0000,1765
14739,AW00025738,Jacquelyn Ruiz,60,Above 50,NEW,1,2398,3,3,"2013-06-24",0,142,2398.0000,2398
14740,AW00025739,Cory Rodriguez,61,Above 50,NEW,1,540,1,1,"2013-03-19",0,145,540.0000,540
14741,AW00025740,Kellie Munoz,49,"40-49",NEW,1,54,1,1,"2013-06-15",0,142,54.0000,54
14742,AW00025741,Tabitha Sai,49,"40-49",NEW,1,567,4,4,"2013-03-04",0,145,567.0000,567
14743,AW00025742,Tamara He,50,Above 50,NEW,1,2462,5,5,"2013-07-29",0,141,2462.0000,2462
14744,AW00025743,Alvin Liu,43,"40-49",NEW,1,786,3,3,"2013-02-12",0,146,786.0000,786
14745,AW00025744,Gabriel Griffin,49,"40-49",NEW,1,2428,5,5,"2013-07-27",0,141,2428.0000,2428
14746,AW00025745,Mayra Arun,50,Above 50,NEW,1,2473,4,4,"2013-07-28",0,141,2473.0000,2473
14747,AW00025746,Lindsay Simpson,45,"40-49",NEW,1,561,2,2,"2013-03-25",0,145,561.0000,561
14748,AW00025747,Marshall Xu,50,Above 50,NEW,1,540,1,1,"2013-03-14",0,145,540.0000,540
14749,AW00025748,Kayla Butler,50,Above 50,NEW,1,540,1,1,"2013-03-12",0,145,540.0000,540
14750,AW00025749,Ashlee Moyer,39,"30-39",NEW,1,742,1,1,"2013-01-31",0,146,742.0000,742
14751,AW00025750,Francis Blanco,50,Above 50,NEW,1,554,3,3,"2013-05-25",0,143,554.0000,554
14752,AW00025751,Gina Alvarez,45,"40-49",NEW,1,1760,3,3,"2013-10-10",0,138,1760.0000,1760
14753,AW00025752,Christy McDonald,67,Above 50,NEW,1,756,3,3,"2013-02-04",0,146,756.0000,756
14754,AW00025753,Nichole Lal,68,Above 50,NEW,1,4,1,1,"2013-11-10",0,137,4.0000,4
14755,AW00025754,Calvin Sharma,62,Above 50,NEW,1,23,2,2,"2013-09-07",0,139,23.0000,23
14756,AW00025755,Jeffery Huang,46,"40-49",NEW,1,6,2,2,"2013-08-29",0,140,6.0000,6
14757,AW00025756,Cassandra Malhotra,45,"40-49",NEW,1,2493,4,4,"2013-07-21",0,141,2493.0000,2493
14758,AW00025757,Jeffery Wu,51,Above 50,NEW,1,629,4,4,"2013-04-06",0,144,629.0000,629
14759,AW00025758,Leslie Gutierrez,40,"40-49",NEW,1,2428,3,3,"2013-07-11",0,141,2428.0000,2428
14760,AW00025759,Savannah Kelly,46,"40-49",NEW,1,742,1,1,"2013-02-22",0,146,742.0000,742
14761,AW00025760,Natalie Alexander,50,Above 50,NEW,1,567,4,4,"2013-04-03",0,144,567.0000,567
14762,AW00025761,Shish Shridhar,51,Above 50,NEW,1,563,4,4,"2013-04-02",0,144,563.0000,563
14763,AW00025762,Stefanie Fernandez,51,Above 50,NEW,1,2517,6,6,"2013-09-04",0,139,2517.0000,2517
14764,AW00025763,Hannah Johnson,50,Above 50,NEW,1,39,3,3,"2014-01-19",0,135,39.0000,39
14765,AW00025764,Alexandria Price,51,Above 50,NEW,1,72,3,3,"2013-06-14",0,142,72.0000,72
14766,AW00025765,Natalie Watson,50,Above 50,NEW,1,2438,2,2,"2013-06-07",0,142,2438.0000,2438
14767,AW00025766,Allison Kelly,51,Above 50,NEW,1,33,1,1,"2013-11-19",0,137,33.0000,33
14768,AW00025767,Bailey Hill,45,"40-49",NEW,1,2453,4,4,"2013-06-18",0,142,2453.0000,2453
14769,AW00025768,Tyrone Ruiz,57,Above 50,NEW,1,75,3,3,"2013-04-18",0,144,75.0000,75
14770,AW00025769,Gerald Rubio,62,Above 50,NEW,1,2515,4,4,"2013-01-22",0,147,2515.0000,2515
14771,AW00025770,Reginald Blanco,57,Above 50,NEW,1,2295,1,1,"2013-12-24",0,136,2295.0000,2295
14772,AW00025771,Gabriella Rivera,63,Above 50,NEW,1,25,2,2,"2013-10-13",0,138,25.0000,25
14773,AW00025772,Harold Kapoor,62,Above 50,NEW,1,75,2,2,"2013-08-05",0,140,75.0000,75
14774,AW00025773,Jack Simmons,57,Above 50,NEW,1,60,3,3,"2013-08-22",0,140,60.0000,60
14775,AW00025774,Corey Pal,52,Above 50,NEW,1,2537,4,4,"2013-09-04",0,139,2537.0000,2537
14776,AW00025775,Marie Chandra,63,Above 50,NEW,1,2451,2,2,"2013-09-24",0,139,2451.0000,2451
14777,AW00025776,Damien Zhou,52,Above 50,NEW,1,2514,5,5,"2013-10-17",0,138,2514.0000,2514
14778,AW00025777,Stephanie Butler,53,Above 50,NEW,1,2310,3,3,"2013-12-05",0,136,2310.0000,2310
14779,AW00025778,Larry Gomez,53,Above 50,NEW,1,2443,1,1,"2013-10-28",0,138,2443.0000,2443
14780,AW00025779,Marshall Cai,69,Above 50,NEW,1,2480,3,3,"2013-01-03",0,147,2480.0000,2480
14781,AW00025780,Dana Gill,75,Above 50,NEW,1,2480,3,3,"2013-01-22",0,147,2480.0000,2480
14782,AW00025781,Alejandro Xie,75,Above 50,NEW,1,40,2,2,"2013-07-26",0,141,40.0000,40
14783,AW00025782,Marshall Gao,67,Above 50,NEW,1,59,2,2,"2013-05-28",0,143,59.0000,59
14784,AW00025783,Omar Sun,73,Above 50,NEW,1,5,1,1,"2013-02-27",0,146,5.0000,5
14785,AW00025784,Damien Raje,72,Above 50,NEW,1,5,1,1,"2013-09-04",0,139,5.0000,5
14786,AW00025785,Jackson Edwards,54,Above 50,NEW,1,5,1,1,"2014-01-12",0,135,5.0000,5
14787,AW00025786,Cheryl Romero,66,Above 50,NEW,1,2330,2,2,"2013-12-17",0,136,2330.0000,2330
14788,AW00025787,Lee Serrano,54,Above 50,NEW,1,27,3,3,"2013-07-08",0,141,27.0000,27
14789,AW00025788,Nichole Yuan,59,Above 50,NEW,1,60,3,3,"2013-02-17",0,146,60.0000,60
14790,AW00025789,Julia Mitchell,66,Above 50,NEW,1,25,2,2,"2013-12-10",0,136,25.0000,25
14791,AW00025790,Cameron Patterson,66,Above 50,NEW,1,69,4,4,"2014-01-05",0,135,69.0000,69
14792,AW00025791,Seth Foster,60,Above 50,NEW,1,60,3,3,"2013-11-27",0,137,60.0000,60
14793,AW00025792,Alyssa Gonzales,66,Above 50,NEW,1,75,2,2,"2013-12-09",0,136,75.0000,75
14794,AW00025793,Ann Rana,60,Above 50,NEW,1,2480,3,3,"2012-12-31",0,147,2480.0000,2480
14795,AW00025794,Kristin Tang,61,Above 50,NEW,1,23,2,2,"2013-11-03",0,137,23.0000,23
14796,AW00025795,Marie Gomez,67,Above 50,NEW,1,2482,4,4,"2013-01-08",0,147,2482.0000,2482
14797,AW00025796,Kelvin Jai,62,Above 50,NEW,1,2476,2,2,"2013-10-06",0,138,2476.0000,2476
14798,AW00025797,Max Torres,67,Above 50,NEW,1,21,1,1,"2013-10-10",0,138,21.0000,21
14799,AW00025798,Christian Coleman,68,Above 50,NEW,1,2452,2,2,"2013-10-12",0,138,2452.0000,2452
14800,AW00025799,Arianna James,68,Above 50,NEW,1,14,2,2,"2013-01-30",0,147,14.0000,14
14801,AW00025800,Sheena Nath,69,Above 50,NEW,1,40,2,2,"2013-05-13",0,143,40.0000,40
14802,AW00025801,Colin Raji,69,Above 50,NEW,1,5,1,1,"2013-01-31",0,146,5.0000,5
14803,AW00025802,Clayton He,64,Above 50,NEW,1,60,3,3,"2014-01-26",0,135,60.0000,60
14804,AW00025803,Gregory Xu,70,Above 50,NEW,1,30,2,2,"2013-02-11",0,146,30.0000,30
14805,AW00025804,Nelson Torres,65,Above 50,NEW,1,5,1,1,"2013-03-05",0,145,5.0000,5
14806,AW00025805,Melody Gomez,70,Above 50,NEW,1,2501,5,5,"2013-11-25",0,137,2501.0000,2501
14807,AW00025806,Dwayne Dominguez,65,Above 50,NEW,1,23,2,2,"2013-08-31",0,139,23.0000,23
14808,AW00025807,Kaitlin Lopez,71,Above 50,NEW,1,89,3,3,"2013-12-29",0,136,89.0000,89
14809,AW00025808,Janet Carlson,72,Above 50,NEW,1,78,4,4,"2013-09-19",0,139,78.0000,78
14810,AW00025809,Nicholas Williams,43,"40-49",NEW,1,21,1,1,"2013-08-27",0,140,21.0000,21
14811,AW00025810,Jimmy Sanz,39,"30-39",NEW,1,114,4,4,"2013-06-12",0,142,114.0000,114
14812,AW00025811,Miguel Wright,43,"40-49",NEW,1,86,4,4,"2013-01-29",0,147,86.0000,86
14813,AW00025812,Donna Lal,43,"40-49",NEW,1,114,3,3,"2013-11-30",0,137,114.0000,114
14814,AW00025813,Isaac Hernandez,43,"40-49",NEW,1,27,2,2,"2013-03-25",0,145,27.0000,27
14815,AW00025814,Krystal Zeng,44,"40-49",NEW,1,62,3,3,"2013-09-01",0,139,62.0000,62
14816,AW00025815,Jacquelyn Romero,39,"30-39",NEW,1,40,2,2,"2013-02-14",0,146,40.0000,40
14817,AW00025816,Teresa Navarro,44,"40-49",NEW,1,7,2,2,"2013-07-30",0,141,7.0000,7
14818,AW00025817,Isaac Phillips,45,"40-49",NEW,1,7,2,2,"2014-01-26",0,135,7.0000,7
14819,AW00025818,Aaron Hill,44,"40-49",NEW,1,36,3,3,"2013-04-23",0,144,36.0000,36
14820,AW00025819,Carlos Morgan,46,"40-49",REGULAR,2,1873,3,3,"2013-08-13",24,140,936.5000,78.0417
14821,AW00025820,Adam Evans,40,"40-49",NEW,1,49,3,3,"2013-02-11",0,146,49.0000,49
14822,AW00025821,Krystal Gao,46,"40-49",REGULAR,2,1878,4,4,"2013-08-24",24,140,939.0000,78.2500
14823,AW00025822,Julio Navarro,41,"40-49",REGULAR,2,1819,2,2,"2013-08-15",24,140,909.5000,75.7917
14824,AW00025823,Jaime Xie,46,"40-49",REGULAR,2,1887,5,5,"2013-08-12",24,140,943.5000,78.6250
14825,AW00025824,Terry Pal,41,"40-49",NEW,1,40,2,2,"2013-10-02",0,138,40.0000,40
14826,AW00025825,Tammy Fernandez,47,"40-49",NEW,1,5,1,1,"2013-07-27",0,141,5.0000,5
14827,AW00025826,Nathaniel Watson,47,"40-49",REGULAR,2,1854,3,3,"2013-09-16",25,139,927.0000,74.1600
14828,AW00025827,Karla Nara,48,"40-49",REGULAR,2,1873,3,3,"2013-09-23",25,139,936.5000,74.9200
14829,AW00025828,Ronald Madan,43,"40-49",REGULAR,2,1873,3,3,"2013-09-28",25,139,936.5000,74.9200
14830,AW00025829,Toni Patel,44,"40-49",REGULAR,2,1893,4,4,"2013-08-30",24,140,946.5000,78.8750
14831,AW00025830,Louis Nath,49,"40-49",REGULAR,2,1833,4,4,"2013-09-21",25,139,916.5000,73.3200
14832,AW00025831,Sebastian Torres,48,"40-49",REGULAR,2,1882,4,4,"2013-09-13",25,139,941.0000,75.2800
14833,AW00025832,Shawn Tang,48,"40-49",REGULAR,2,1850,5,5,"2013-09-26",24,139,925.0000,77.0833
14834,AW00025833,Sabrina Hernandez,65,Above 50,NEW,1,37,2,2,"2013-09-26",0,139,37.0000,37
14835,AW00025834,Jeremy Davis,70,Above 50,NEW,1,27,2,2,"2013-09-22",0,139,27.0000,27
14836,AW00025835,Destiny Flores,71,Above 50,NEW,1,27,2,2,"2013-02-16",0,146,27.0000,27
14837,AW00025836,Jaime Luo,81,Above 50,NEW,1,35,2,2,"2013-10-09",0,138,35.0000,35
14838,AW00025837,Timothy Cook,82,Above 50,NEW,1,25,1,1,"2013-06-07",0,142,25.0000,25
14839,AW00025838,Makayla Reed,76,Above 50,NEW,1,65,3,3,"2013-12-30",0,136,65.0000,65
14840,AW00025839,Connor Powell,81,Above 50,NEW,1,108,6,6,"2013-02-05",0,146,108.0000,108
14841,AW00025840,Karla Pal,81,Above 50,NEW,1,1250,2,2,"2013-07-14",0,141,1250.0000,1250
14842,AW00025841,Lindsey Becker,81,Above 50,NEW,1,65,3,3,"2013-08-27",0,140,65.0000,65
14843,AW00025842,Cole Brooks,80,Above 50,NEW,1,27,2,2,"2013-05-01",0,143,27.0000,27
14844,AW00025843,Hunter Perez,80,Above 50,NEW,1,27,2,2,"2013-06-23",0,142,27.0000,27
14845,AW00025844,Riley Butler,73,Above 50,NEW,1,25,1,1,"2013-02-08",0,146,25.0000,25
14846,AW00025845,Timothy Campbell,79,Above 50,NEW,1,14,2,2,"2013-12-24",0,136,14.0000,14
14847,AW00025846,Faith Bailey,79,Above 50,NEW,1,65,3,3,"2013-09-16",0,139,65.0000,65
14848,AW00025847,Destiny Brown,78,Above 50,NEW,1,25,1,1,"2013-09-22",0,139,25.0000,25
14849,AW00025848,Samuel Robinson,78,Above 50,NEW,1,27,2,2,"2013-04-08",0,144,27.0000,27
14850,AW00025849,Danielle Cooper,78,Above 50,NEW,1,35,3,3,"2013-02-06",0,146,35.0000,35
14851,AW00025850,Jared Sanchez,78,Above 50,NEW,1,64,3,3,"2013-05-25",0,143,64.0000,64
14852,AW00025851,Seth Washington,78,Above 50,NEW,1,25,1,1,"2013-12-04",0,136,25.0000,25
14853,AW00025852,Amanda Bennett,71,Above 50,NEW,1,30,2,2,"2013-05-25",0,143,30.0000,30
